Region,Country,year,PrimaryEnergyConsumption,CarbonDioxideEmissions,OilProduction-Barrels,OilConsumption-Barrels,OilConsumption-EJ,GasProduction-EJ,GasConsumption-EJ,CoalProduction-EJ,CoalConsumption-EJ,NuclearGeneration-TWh,NuclearConsumption-EJ,HydroGeneration-TWh,HydroConsumption-EJ,RenewablesConsumption-EJ,RenewablesPower-EJ,SolarGeneration-TWh,SolarConsumption-EJ,WindGeneration-TWh,WindConsumption-EJ,Renewablegeneration-Others,RenewableConsumption-other
Europe,Hungary,1976,1.037250587,76.08184365,NaN,212.4711475,0.450634427,NaN,0.2481381,NaN,0.33682806,0,0,0.165,0.00165,0,0,0,0,0,0,0,0
Europe,Hungary,1977,1.090630635,80.51463385,NaN,225.9172329,0.479127691,NaN,0.2674071,NaN,0.342605844,0,0,0.149,0.00149,0,0,0,0,0,0,0,0
Europe,Hungary,1978,1.166446592,85.48573248,NaN,249.2615616,0.529967192,NaN,0.2928285,NaN,0.3422709,0,0,0.138,0.00138,0,0,0,0,0,0,0,0
Europe,Hungary,1979,1.155043979,84.38811401,NaN,236.2134247,0.499355295,NaN,0.3093201,NaN,0.344908584,0,0,0.146,0.00146,0,0,0,0,0,0,0,0
Europe,Hungary,1980,1.15854737,83.10360444,NaN,230.5130601,0.485426566,NaN,0.3337911,NaN,0.338209704,0,0,0.112,0.00112,0,0,0,0,0,0,0,0
Europe,Hungary,1981,1.146783299,81.46663166,NaN,221.3954795,0.463833143,NaN,0.3414276,0.300626708,0.339842556,0,0,0.168,0.00168,0,0,0,0,0,0,0,0
Europe,Hungary,1982,1.151874844,81.57726531,NaN,210.487863,0.43938046,NaN,0.3565755,0.301326394,0.354328884,0,0,0.159,0.00159,0,0,0,0,0,0,0,0
Europe,Hungary,1983,1.131496456,77.76210451,NaN,199.9566849,0.416629948,NaN,0.3554847,0.289053721,0.333101808,2.473,0.02473,0.155,0.00155,0,0,0,0,0,0,0,0
Europe,Hungary,1984,1.161935472,79.27998416,NaN,207.731612,0.436287616,NaN,0.3620358,0.282358044,0.324142056,3.766,0.03766,0.181,0.00181,0,0,0,0,0,0,0,0
Europe,Hungary,1985,1.1986788,79.52829063,NaN,212.1350137,0.444361528,NaN,0.369603,0.274481321,0.318364272,6.48,0.0648,0.155,0.00155,0,0,0,0,0,0,0,0
Europe,Hungary,1986,1.192871952,77.90993121,NaN,197.3965479,0.410405832,NaN,0.3920481,0.259673941,0.31463802,7.424,0.07424,0.154,0.00154,0,0,0,0,0,0,0,0
Europe,Hungary,1987,1.245481764,79.19872707,NaN,206.5548767,0.430242716,NaN,0.3892185,0.257787631,0.314470548,10.986,0.10986,0.169,0.00169,0,0,0,0,0,0,0,0
Europe,Hungary,1988,1.216162222,75.0581849,NaN,192.3443169,0.398326006,NaN,0.3849777,0.237570902,0.296718516,13.445,0.13445,0.169,0.00169,0,0,0,0,0,0,0,0
Europe,Hungary,1989,1.184569339,71.34009449,NaN,188.3654795,0.386088475,NaN,0.3922128,0.227213984,0.265778064,13.891,0.13891,0.158,0.00158,0,0,0,0,0,0,0,0
Europe,Hungary,1990,1.171114467,71.76309415,NaN,195.2901439,0.400889342,NaN,0.373172,0.205539473,0.257793125,13.731,0.13731,0.178,0.00178,0.00017,0.00017,0,0,0,0,0.017,0.00017
Europe,Hungary,1991,1.095136959,66.56483502,NaN,166.2792307,0.345594817,NaN,0.370042,0.198620256,0.240060143,13.726,0.13726,0.194,0.00194,0.00024,0.00024,0,0,0,0,0.024,0.00024
Europe,Hungary,1992,1.032564704,61.5793208,NaN,168.2730272,0.3491028,NaN,0.325296,0.180625253,0.216485905,13.964,0.13964,0.158,0.00158,0.00046,0.00046,0,0,0,0,0.046,0.00046
Europe,Hungary,1993,1.017883767,58.64976312,NaN,160.0997225,0.33280709,NaN,0.350056,0.155607205,0.195010677,13.796,0.13796,0.166,0.00166,0.00039,0.00039,0,0,0,0,0.039,0.00039
Europe,Hungary,1994,1.031294515,58.36706128,NaN,166.9422758,0.350245175,NaN,0.353506,0.148366417,0.184993339,14.049,0.14049,0.161,0.00161,0.00045,0.00045,0,0,0,0,0.045,0.00045
Europe,Hungary,1995,1.037961618,58.30483896,NaN,156.8317436,0.329409325,NaN,0.384134,0.150939997,0.181968293,14.026,0.14026,0.163,0.00163,0.00056,0.00056,0,0,0,0,0.056,0.00056
Europe,Hungary,1996,1.056611178,59.36085694,NaN,144.7194347,0.303919126,NaN,0.428622,0.161218367,0.179700052,14.18,0.1418,0.207,0.00207,0.0005,0.0005,0,0,0,0,0.05,0.0005
Europe,Hungary,1997,1.027356924,57.37197142,NaN,147.6589235,0.30684273,NaN,0.40649,0.16837758,0.171654195,13.968,0.13968,0.216,0.00216,0.00053,0.00053,0,0,0,0,0.053,0.00053
Europe,Hungary,1998,1.038619178,57.8118228,NaN,154.6685027,0.321086893,NaN,0.409314,0.153899197,0.166578286,13.949,0.13949,0.155,0.00155,0.0006,0.0006,0,0,0,0,0.06,0.0006
Europe,Hungary,1999,1.040609009,59.15390868,NaN,148.5549959,0.3090696,NaN,0.414705,0.142259696,0.173414409,14.096,0.14096,0.181,0.00181,0.00065,0.00065,0,0,0,0,0.065,0.00065
Europe,Hungary,2000,1.00717221,55.38260514,NaN,143.4200265,0.296658185,NaN,0.404309,0.138823959,0.161975025,14.18,0.1418,0.178,0.00178,0.00065,0.00065,0,0,0,0,0.065,0.00065
Europe,Hungary,2001,1.036074418,57.10641748,NaN,140.8346004,0.290846942,NaN,0.448433,0.126489802,0.153898436,14.126,0.140342727,0.186,0.001847922,0.00070539,0.00070539,0,0,0.001,0.00000994,0.07,0.000695455
Europe,Hungary,2002,1.021194529,56.10831781,NaN,139.3291707,0.280020741,NaN,0.452616,0.12391463,0.148488756,13.953,0.137729613,0.194,0.001914968,0.000424452,0.000424452,0,0,0.001,0.00000987,0.042,0.000414581
Europe,Hungary,2003,1.028072656,58.56670815,NaN,131.3061532,0.267162427,NaN,0.497645,0.127962518,0.151957729,11.013,0.108012115,0.171,0.001677115,0.001618269,0.001618269,0,0,0.004,0.0000392,0.161,0.001579038
Europe,Hungary,2004,1.035410205,57.28282098,NaN,135.8357372,0.275720596,NaN,0.490368,0.097445865,0.144085749,11.915,0.116114331,0.205,0.001997771,0.007123758,0.007123758,0,0,0.006,0.0000585,0.725,0.007065287
Europe,Hungary,2005,1.106103426,57.56949646,NaN,157.6691298,0.319433893,NaN,0.506349,0.073191377,0.128136972,13.834,0.133962152,0.202,0.001956076,0.016265333,0.016152152,0,0,0.01,0.0000968,1.658,0.016055316
Europe,Hungary,2006,1.089712158,57.4037202,NaN,167.893585,0.337037878,NaN,0.479672,0.073545287,0.12862419,13.461,0.129530377,0.186,0.001789811,0.0130579,0.012576792,0,0,0.043,0.000413774,1.264,0.012163019
Europe,Hungary,2007,1.074402342,55.40547753,NaN,167.4008294,0.335790452,NaN,0.44819,0.074224093,0.130804299,14.677,0.140348813,0.21,0.002008125,0.017260654,0.015998063,0,0,0.11,0.001051875,1.563,0.014946188
Europe,Hungary,2008,1.058412145,54.18902911,NaN,159.3279464,0.319027282,NaN,0.442161,0.070906179,0.127058118,14.818,0.140817019,0.213,0.002024161,0.027324566,0.020374658,0.001,0.0000095,0.205,0.001948137,1.938,0.018417019
Europe,Hungary,2009,0.970659654,48.03434288,NaN,149.0729921,0.300339725,NaN,0.383171,0.065148492,0.10698237,15.426,0.14569,0.228,0.002153333,0.032323226,0.025188333,0.001,0.00000944,0.331,0.003126111,2.335,0.022052778
Europe,Hungary,2010,0.99074383,48.65118347,NaN,141.2755467,0.283452507,NaN,0.410955,0.066707154,0.112711419,15.761,0.147940675,0.188,0.001764663,0.033919566,0.026516871,0.001,0.00000939,0.527,0.004946687,2.297,0.021560798
Europe,Hungary,2011,0.985689072,49.30197152,NaN,150.9817011,0.300874872,NaN,0.392887,0.068891533,0.113570927,15.685026,0.146329816,0.222,0.002071098,0.029955359,0.023192561,0.001,0.00000933,0.626,0.005840122,1.859,0.01734311
Europe,Hungary,2012,0.91493848,45.06994465,NaN,138.8343753,0.27748009,NaN,0.350639,0.067259602,0.109272507,15.793014,0.146444312,0.213,0.001975091,0.02912748,0.022571497,0.008,0.0000742,0.771181,0.007150951,1.655,0.015346364
Europe,Hungary,2013,0.869509717,42.57828539,NaN,138.5964294,0.27383972,NaN,0.326885,0.067479493,0.095676963,15.369604,0.141659603,0.213,0.001963193,0.029485238,0.023732558,0.025,0.000230422,0.717905,0.006616835,1.832,0.016885301
Europe,Hungary,2014,0.87178023,41.85661928,NaN,153.9795486,0.304687012,NaN,0.292306,0.0664845,0.094575876,15.648624,0.143367633,0.301,0.002757665,0.034086044,0.026106564,0.067,0.000613832,0.65654,0.006015007,2.126,0.019477725
Europe,Hungary,2015,0.915572617,44.30089197,NaN,163.8056887,0.322989562,NaN,0.313584,0.063567515,0.098013909,15.834396,0.144206106,0.234,0.002131071,0.034647968,0.027275893,0.141,0.001284107,0.693,0.00631125,2.161,0.019680536
Europe,Hungary,2016,0.930890782,45.24796548,NaN,161.099997,0.320254941,NaN,0.336104,0.061231113,0.091823432,16.053915,0.145340177,0.259,0.002344793,0.035023439,0.02715071,0.244,0.002208994,0.684,0.006192426,2.071,0.01874929
Europe,Hungary,2017,0.976669413,47.26830699,NaN,172.7831397,0.342027143,NaN,0.357629,0.053723301,0.093855998,16.097596,0.144878364,0.22,0.00198,0.036298908,0.029349,0.349,0.003141,0.758,0.006822,2.154,0.019386
Europe,Hungary,2018,0.98335977,47.45280217,NaN,184.2113977,0.365761091,NaN,0.346407,0.053224615,0.08879491,15.733,0.140768947,0.222,0.001986316,0.039641505,0.031485789,0.62,0.005547368,0.607,0.005431053,2.292,0.020507368
Europe,Hungary,2019,0.993295486,47.38227863,NaN,185.579597,0.368873932,NaN,0.353192629,0.062838312,0.078720859,16.289,0.145206325,0.22,0.001961163,0.045340577,0.037939599,1.384,0.012337501,0.726,0.006471839,2.146,0.019130258
Europe,Iceland,1965,0.026885552,1.49721614,NaN,9.40309589,0.020204877,NaN,0,NaN,0.000273675,0,0,0.6407,0.006407,0,0,0,0,0,0,0,0
Europe,Iceland,1966,0.028224689,1.602679412,NaN,10.12427397,0.021784173,NaN,0,NaN,0.000201516,0,0,0.6239,0.006239,0,0,0,0,0,0,0,0
Europe,Iceland,1967,0.02793743,1.545942204,NaN,9.876082192,0.021137553,NaN,0,NaN,0.000154877,0,0,0.6645,0.006645,0,0,0,0,0,0,0,0
Europe,Iceland,1968,0.029560845,1.654885918,NaN,10.51740437,0.022569527,NaN,0,NaN,0.000122318,0,0,0.6869,0.006869,0,0,0,0,0,0,0,0
Europe,Iceland,1969,0.029404478,1.506428845,NaN,9.711780822,0.0206982,NaN,0,NaN,0.0000862,0,0,0.8601,0.008601,0.00001904,0.00001904,0,0,0,0,0.001904,0.00001904
Europe,Iceland,1970,0.035459835,1.528197329,NaN,9.962657534,0.021152286,NaN,0,NaN,0.0000576,0,0,1.4129,0.014129,0.00012091,0.00012091,0,0,0,0,0.012091,0.00012091
Europe,Iceland,1971,0.038594848,1.663034915,NaN,10.83350685,0.023038919,NaN,0,NaN,0.0000396,0,0,1.5396,0.015396,0.00012033,0.00012033,0,0,0,0,0.012033,0.00012033
Europe,Iceland,1972,0.041956171,1.779864604,NaN,11.58120219,0.024684932,NaN,0,NaN,0.0000286,0,0,1.7026,0.017026,0.00021664,0.00021664,0,0,0,0,0.021664,0.00021664
Europe,Iceland,1973,0.050653049,2.03538928,NaN,13.46410959,0.028583009,NaN,0,NaN,0.000018,0,0,2.181,0.02181,0.000242,0.000242,0,0,0,0,0.0242,0.000242
Europe,Iceland,1974,0.049330126,1.904373611,NaN,12.50964384,0.026676096,NaN,0,NaN,0.0000145,0,0,2.2582,0.022582,0.00005751,0.00005751,0,0,0,0,0.005751,0.00005751
Europe,Iceland,1975,0.047306691,1.787725371,NaN,11.81712329,0.025057477,NaN,0,NaN,0.000009744,0,0,2.2056,0.022056,0.00018347,0.00018347,0,0,0,0,0.018347,0.00018347
Europe,Iceland,1976,0.048870111,1.815375686,NaN,11.82234973,0.025175079,NaN,0,NaN,0.000009912,0,0,2.3495,0.023495,0.00019012,0.00019012,0,0,0,0,0.019012,0.00019012
Europe,Iceland,1977,0.051696424,1.885401919,NaN,12.38728767,0.026329134,NaN,0,NaN,0.00000903,0,0,2.5197,0.025197,0.00016126,0.00016126,0,0,0,0,0.016126,0.00016126
Europe,Iceland,1978,0.05398427,2.009683535,NaN,13.01479452,0.027743776,NaN,0,NaN,0.000007644,0,0,2.605,0.02605,0.00018285,0.00018285,0,0,0,0,0.018285,0.00018285
Europe,Iceland,1979,0.056245235,1.995649631,NaN,12.56252055,0.026937947,NaN,0,NaN,0.000659988,0,0,2.8191,0.028191,0.0004563,0.0004563,0,0,0,0,0.04563,0.0004563
Europe,Iceland,1980,0.056922448,1.885669713,NaN,11.58693989,0.025063744,NaN,0,NaN,0.000879984,0,0,3.0532,0.030532,0.00044672,0.00044672,0,0,0,0,0.044672,0.00044672
Europe,Iceland,1981,0.058035252,1.882387852,NaN,11.36169863,0.024462949,NaN,0,NaN,0.001495973,0,0,3.0845,0.030845,0.00123133,0.00123133,0,0,0,0,0.123133,0.00123133
Europe,Iceland,1982,0.059411945,1.721086589,NaN,10.43682192,0.02235602,NaN,0,NaN,0.001395245,0,0,3.4071,0.034071,0.00158968,0.00158968,0,0,0,0,0.158968,0.00158968
Europe,Iceland,1983,0.06131174,1.749798114,NaN,10.13353425,0.021721402,NaN,0,NaN,0.001994198,0,0,3.5879,0.035879,0.00171714,0.00171714,0,0,0,0,0.171714,0.00171714
Europe,Iceland,1984,0.064532591,1.872636279,NaN,10.55355191,0.02266513,NaN,0,NaN,0.002756131,0,0,3.7379,0.037379,0.00173233,0.00173233,0,0,0,0,0.173233,0.00173233
Europe,Iceland,1985,0.063876404,1.873113545,NaN,10.66273973,0.022588373,NaN,0,NaN,0.002946701,0,0,3.6629,0.036629,0.00171233,0.00171233,0,0,0,0,0.171233,0.00171233
Europe,Iceland,1986,0.066773703,1.915635908,NaN,10.80093151,0.022913171,NaN,0,NaN,0.003319142,0,0,3.8418,0.038418,0.00212339,0.00212339,0,0,0,0,0.212339,0.00212339
Europe,Iceland,1987,0.06890752,1.987785342,NaN,11.74441096,0.024778778,NaN,0,NaN,0.002647382,0,0,3.914,0.03914,0.00234136,0.00234136,0,0,0,0,0.234136,0.00234136
Europe,Iceland,1988,0.072669097,2.082016516,NaN,12.22729508,0.025903459,NaN,0,NaN,0.002669558,0,0,4.164,0.04164,0.00245608,0.00245608,0,0,0,0,0.245608,0.00245608
Europe,Iceland,1989,0.075267644,2.235348088,NaN,13.15153425,0.027708673,NaN,0,NaN,0.002851891,0,0,4.2132,0.042132,0.00257508,0.00257508,0,0,0,0,0.257508,0.00257508
Europe,Iceland,1990,0.075336456,2.241926608,NaN,13.39189041,0.028249994,NaN,0,NaN,0.002720362,0,0,4.1537,0.041537,0.0028291,0.0028291,0,0,0,0,0.28291,0.0028291
Europe,Iceland,1991,0.073538412,2.12485878,NaN,12.59446575,0.026524861,NaN,0,NaN,0.002806301,0,0,4.1537,0.041537,0.00267025,0.00267025,0,0,0,0,0.267025,0.00267025
Europe,Iceland,1992,0.076136629,2.216840786,NaN,13.46726776,0.0285853,NaN,0,NaN,0.002210659,0,0,4.304298,0.04304298,0.00229769,0.00229769,0,0,0,0,0.229769,0.00229769
Europe,Iceland,1993,0.079094712,2.304434132,NaN,13.97454795,0.02965846,NaN,0,NaN,0.002283552,0,0,4.460998,0.04460998,0.00254272,0.00254272,0,0,0,0,0.254272,0.00254272
Europe,Iceland,1994,0.07997921,2.326923261,NaN,14.15756164,0.030046533,NaN,0,NaN,0.002256077,0,0,4.509295,0.04509295,0.00258365,0.00258365,0,0,0,0,0.258365,0.00258365
Europe,Iceland,1995,0.082536044,2.371062989,NaN,14.25926027,0.030228599,NaN,0,NaN,0.002653805,0,0,4.677187,0.04677187,0.00288177,0.00288177,0,0,0,0,0.288177,0.00288177
Europe,Iceland,1996,0.087458411,2.625483925,NaN,15.93180328,0.033775179,NaN,0,NaN,0.002628749,0,0,4.762314,0.04762314,0.003431343,0.003431343,0,0,0,0,0.343134288,0.003431343
Europe,Iceland,1997,0.091615879,2.600861103,NaN,15.65841096,0.03314558,NaN,0,NaN,0.002726525,0,0,5.201305,0.05201305,0.003730724,0.003730724,0,0,0,0,0.37307241,0.003730724
Europe,Iceland,1998,0.099088916,2.607664496,NaN,16.07884932,0.033958921,NaN,0,NaN,0.002447654,0,0,5.615576,0.05615576,0.006526581,0.006526581,0,0,0,0,0.652658067,0.006526581
Europe,Iceland,1999,0.108539063,2.645961203,NaN,16.14871233,0.033901232,NaN,0,NaN,0.002862691,0,0,6.041841,0.06041841,0.01135673,0.01135673,0,0,0,0,1.135673,0.01135673
Europe,Iceland,2000,0.115245086,2.781037263,NaN,16.42606557,0.034554757,NaN,0,NaN,0.003958819,0,0,6.350488,0.06350488,0.01322663,0.01322663,0,0,0,0,1.322663,0.01322663
Europe,Iceland,2001,0.116436554,2.653432308,NaN,15.41860274,0.032428293,NaN,0,NaN,0.004294685,0,0,6.572595,0.065299158,0.014414418,0.014414418,0,0,0,0,1.450863,0.014414418
Europe,Iceland,2002,0.120938071,2.758856249,NaN,16.02268493,0.033733064,NaN,0,NaN,0.004278,0,0,6.970682,0.068807377,0.01411963,0.01411963,0,0,0,0,1.430420015,0.01411963
Europe,Iceland,2003,0.121533359,2.79360831,NaN,16.22885551,0.03409542,NaN,0,NaN,0.0042,0,0,7.08232734,0.069461287,0.013776652,0.013776652,0,0,0,0,1.404678276,0.013776652
Europe,Iceland,2004,0.124013146,2.897181659,NaN,16.99608484,0.035665106,NaN,0,NaN,0.0044,0,0,7.131893196,0.069501889,0.014446151,0.014446151,0,0,0,0,1.482382775,0.014446151
Europe,Iceland,2005,0.124520442,2.902284088,NaN,17.36251772,0.03632232,NaN,0,NaN,0.0042,0,0,7.015286054,0.067932833,0.016065289,0.016065289,0,0,0,0,1.659029823,0.016065289
Europe,Iceland,2006,0.136702882,2.954544987,NaN,17.61774917,0.03693093,NaN,0,NaN,0.0043,0,0,7.288997082,0.070139406,0.025332547,0.025332547,0,0,0,0,2.632598023,0.025332547
Europe,Iceland,2007,0.156155275,3.059693272,NaN,17.65890351,0.037050191,NaN,0,NaN,0.0046,0,0,8.39373524,0.080265093,0.034239991,0.034239991,0,0,0,0,3.580652681,0.034239991
Europe,Iceland,2008,0.194776357,2.797919216,NaN,16.31817222,0.034304204,NaN,0,NaN,0.004,0,0,12.42743335,0.118099211,0.038372942,0.038372942,0,0,0,0,4.037937017,0.038372942
Europe,Iceland,2009,0.194471331,2.6139981,NaN,15.17322612,0.031798386,NaN,0,NaN,0.0037,0,0,12.27934265,0.115971569,0.043001375,0.043001375,0,0,0,0,4.55308681,0.043001375
Europe,Iceland,2010,0.194462794,2.533216561,NaN,14.54333764,0.030453415,NaN,0,NaN,0.0039,0,0,12.59208193,0.118195616,0.041913764,0.041913764,0,0,0,0,4.465322569,0.041913764
Europe,Iceland,2011,0.194487863,2.511135175,NaN,14.35757589,0.030041744,NaN,0,NaN,0.0039,0,0,12.50683882,0.116679655,0.043866464,0.043861284,0,0,0.000007936,0.000000074,4.70146301,0.04386121
Europe,Iceland,2012,0.196414186,2.509147717,NaN,14.17989029,0.02971808,NaN,0,NaN,0.00399,0,0,12.33652983,0.114393277,0.04831283,0.048306318,0,0,0,0,5.20950492,0.048306318
Europe,Iceland,2013,0.202688496,2.669066636,NaN,14.85050987,0.031059256,NaN,0,NaN,0.00459,0,0,12.86284349,0.118555124,0.048484116,0.048392948,0,0,0.005484748,0.0000506,5.244991925,0.048342395
Europe,Iceland,2014,0.202421054,2.703771967,NaN,15.55845571,0.032483006,NaN,0,NaN,0.00376,0,0,12.87301494,0.1179384,0.048239647,0.04806903,0,0,0.008385545,0.0000768,5.238364799,0.047992204
Europe,Iceland,2015,0.211266011,2.918681549,NaN,16.96879946,0.035439977,NaN,0,NaN,0.00416,0,0,13.7807698,0.125503439,0.046162595,0.045662089,0,0,0.010894204,0.0000992,5.00298221,0.045562874
Europe,Iceland,2016,0.212323952,3.242212234,NaN,18.70727416,0.039019627,NaN,0,NaN,0.00484,0,0,13.4695961,0.121943681,0.046520644,0.04595875,0,0,0.009209778,0.0000834,5.067279583,0.045875371
Europe,Iceland,2017,0.222121455,3.569949099,NaN,20.94114765,0.043577091,NaN,0,NaN,0.0048,0,0,14.05872224,0.1265285,0.047215864,0.04659953,0,0,0.008126884,0.0000731,5.169598667,0.046526388
Europe,Iceland,2018,0.229199428,3.67824977,NaN,22.1774757,0.046258749,NaN,0,NaN,0.0048,0,0,13.812796,0.123588175,0.054552504,0.053811236,0,0,0.004363,0.000039,6.009834,0.053772199
Europe,Iceland,2019,0.21962642,3.256175422,NaN,19.36159847,0.040420009,NaN,0,NaN,0.0048,0,0,13.45803696,0.119970047,0.054436364,0.053710262,0,0,0.006567506,0.0000585,6.018558877,0.053651717
Europe,Ireland,1965,0.242979458,19.98260137,NaN,46.54926027,0.10267979,NaN,0,NaN,0.130879368,0,0,0.94203,0.0094203,0,0,0,0,0,0,0,0
Europe,Ireland,1966,0.272355431,22.67331422,NaN,52.16947945,0.114773583,NaN,0,NaN,0.149091948,0,0,0.84899,0.0084899,0,0,0,0,0,0,0,0
Europe,Ireland,1967,0.295292644,24.68988168,NaN,58.4850137,0.128504488,NaN,0,NaN,0.158763456,0,0,0.80247,0.0080247,0,0,0,0,0,0,0,0
Europe,Ireland,1968,0.344500969,29.20467178,NaN,64.80642077,0.142934461,NaN,0,NaN,0.193890708,0,0,0.76758,0.0076758,0,0,0,0,0,0,0,0
Europe,Ireland,1969,0.345763378,29.12574282,NaN,70.94257534,0.155352366,NaN,0,NaN,0.184596012,0,0,0.5815,0.005815,0,0,0,0,0,0,0,0
Europe,Ireland,1970,0.272375863,21.46948479,NaN,79.3459726,0.174334963,NaN,0,NaN,0.0900162,0,0,0.80247,0.0080247,0,0,0,0,0,0,0,0
Europe,Ireland,1971,0.283140603,22.44098876,NaN,87.80673973,0.192575467,NaN,0,NaN,0.085913136,0,0,0.4652,0.004652,0,0,0,0,0,0,0,0
Europe,Ireland,1972,0.298813688,23.23506347,NaN,96.2234153,0.211984108,NaN,0,NaN,0.07996788,0,0,0.68617,0.0068617,0,0,0,0,0,0,0,0
Europe,Ireland,1973,0.314117321,24.2645027,NaN,104.4561096,0.229720737,NaN,0,NaN,0.078000084,0,0,0.63965,0.0063965,0,0,0,0,0,0,0,0
Europe,Ireland,1974,0.319531546,24.75843181,NaN,103.4635342,0.227510334,NaN,0,NaN,0.084112812,0,0,0.79084,0.0079084,0,0,0,0,0,0,0,0
Europe,Ireland,1975,0.2989855,23.23737419,NaN,101.2812877,0.222534532,NaN,0,NaN,0.071217468,0,0,0.52335,0.0052335,0,0,0,0,0,0,0,0
Europe,Ireland,1976,0.305175377,23.78993681,NaN,102.6697814,0.226016945,NaN,0,NaN,0.073227132,0,0,0.59313,0.0059313,0,0,0,0,0,0,0,0
Europe,Ireland,1977,0.325187948,24.98094526,NaN,110.1294521,0.241042572,NaN,0,NaN,0.076702176,0,0,0.74432,0.0074432,0,0,0,0,0,0,0,0
Europe,Ireland,1978,0.338352036,26.21608445,NaN,119.8670685,0.258816792,NaN,0,NaN,0.072557244,0,0,0.6978,0.006978,0,0,0,0,0,0,0,0
Europe,Ireland,1979,0.373098107,28.68604207,NaN,125.5007123,0.271662673,NaN,0.00994455,NaN,0.083233584,0,0,0.82573,0.0082573,0,0,0,0,0,0,0,0
Europe,Ireland,1980,0.360987694,27.37236492,NaN,112.9764481,0.244698082,NaN,0.0290367,NaN,0.078879312,0,0,0.83736,0.0083736,0,0,0,0,0,0,0,0
Europe,Ireland,1981,0.352212338,26.44915445,NaN,101.447726,0.217383442,NaN,0.043659,NaN,0.082563696,0,0,0.86062,0.0086062,0,0,0,0,0,0,0,0
Europe,Ireland,1982,0.349717695,26.05863228,NaN,89.92838356,0.190288497,NaN,0.06406785,NaN,0.087336648,0,0,0.80247,0.0080247,0,0,0,0,0,0,0,0
Europe,Ireland,1983,0.344655754,25.74490263,NaN,81.78830137,0.17281637,NaN,0.0693,NaN,0.094747284,0,0,0.77921,0.0077921,0,0,0,0,0,0,0,0
Europe,Ireland,1984,0.34104269,25.35307601,NaN,80.18978142,0.169945948,NaN,0.07342335,NaN,0.090811692,0,0,0.68617,0.0068617,0,0,0,0,0,0,0,0
Europe,Ireland,1985,0.357796026,26.85481654,NaN,80.24208219,0.16948107,NaN,0.0756063,NaN,0.104335056,0,0,0.83736,0.0083736,0,0,0,0,0,0,0,0
Europe,Ireland,1986,0.386417174,28.63279738,NaN,97.85016438,0.209226672,NaN,0.05332635,NaN,0.114676452,0,0,0.91877,0.0091877,0,0,0,0,0,0,0,0
Europe,Ireland,1987,0.390946463,29.74318971,NaN,86.668,0.183632821,NaN,0.05311845,NaN,0.147333492,0,0,0.68617,0.0068617,0,0,0,0,0,0,0,0
Europe,Ireland,1988,0.38895349,29.0921089,NaN,79.50396175,0.166496596,NaN,0.06372135,NaN,0.150013044,0,0,0.87225,0.0087225,0,0,0,0,0,0,0,0
Europe,Ireland,1989,0.40085074,29.81461159,NaN,82.12975342,0.171304045,NaN,0.072262575,NaN,0.15030612,0,0,0.6978,0.006978,0,0,0,0,0,0,0,0
Europe,Ireland,1990,0.420872165,30.95523786,NaN,90.39986476,0.190374426,NaN,0.078586236,NaN,0.144941503,0,0,0.697,0.00697,0,0,0,0,0,0,0,0
Europe,Ireland,1991,0.435983349,31.6004837,NaN,98.70644364,0.208972014,NaN,0.080512164,NaN,0.139039171,0,0,0.746,0.00746,0,0,0,0,0,0,0,0
Europe,Ireland,1992,0.43897679,31.75345131,NaN,102.9834855,0.218691317,NaN,0.079632936,NaN,0.132432528,0,0,0.817,0.00817,0.000050009,0.000050009,0,0,0.0050009,0.000050009,0,0
Europe,Ireland,1993,0.448555513,32.21063482,NaN,104.6488323,0.221592291,NaN,0.090476748,NaN,0.128686447,0,0,0.765,0.00765,0.000150027,0.000150027,0,0,0.0150027,0.000150027,0,0
